employee_id,title,from_date,to_date
13189,Staff,1999-10-16,9999-01-01
13206,Staff,1999-09-06,9999-01-01
13209,Engineer,1995-04-30,2001-04-29
13209,Senior Engineer,2001-04-29,9999-01-01
13218,Senior Engineer,1999-01-30,9999-01-01
13222,Staff,1997-09-17,2001-02-22
13227,Staff,1997-02-03,9999-01-01
13237,Staff,1996-02-05,2001-05-05
13239,Engineer,2000-01-17,9999-01-01
13242,Engineer,1994-12-06,1999-12-06
13242,Senior Engineer,1999-12-06,9999-01-01
13246,Staff,1999-12-31,9999-01-01
13252,Staff,1997-04-04,9999-01-01
13254,Engineer,1994-06-22,2000-06-21
13254,Senior Engineer,2000-06-21,9999-01-01
13256,Staff,1995-03-14,9999-01-01
13259,Senior Staff,2002-05-27,9999-01-01
13259,Staff,1996-05-27,2002-05-27
13260,Technique Leader,1997-02-08,9999-01-01
13275,Staff,1998-05-10,9999-01-01
13277,Staff,1997-07-08,2000-04-02
13279,Staff,1995-02-18,9999-01-01
13287,Staff,1994-12-12,9999-01-01
13290,Staff,1995-12-24,9999-01-01
13292,Senior Staff,2001-08-03,9999-01-01
13292,Staff,1996-08-03,2001-08-03
13297,Senior Staff,2001-01-19,9999-01-01
13297,Staff,1994-01-19,2001-01-19
13303,Staff,1997-03-01,9999-01-01
13309,Senior Engineer,1997-12-25,9999-01-01
13310,Technique Leader,1995-09-08,9999-01-01
13322,Technique Leader,1994-01-10,9999-01-01
13328,Staff,1997-10-27,9999-01-01
13335,Staff,1997-06-10,9999-01-01
13344,Engineer,1998-10-17,2000-10-06
13347,Engineer,1994-05-25,2000-05-24
13347,Senior Engineer,2000-05-24,9999-01-01
13350,Senior Engineer,1997-09-24,2001-12-20
13357,Engineer,1999-01-24,9999-01-01
13359,Senior Engineer,1999-05-29,2001-01-01
13361,Staff,1996-05-03,9999-01-01
13362,Engineer,1995-04-21,9999-01-01
13372,Staff,1996-04-14,9999-01-01
13374,Senior Engineer,1997-08-13,9999-01-01
13375,Engineer,1994-01-13,1997-04-14
13376,Engineer,1994-09-22,2000-09-21
13376,Senior Engineer,2000-09-21,9999-01-01
13378,Technique Leader,1998-07-17,9999-01-01
13381,Engineer,1999-01-26,9999-01-01
13394,Senior Staff,2001-03-05,9999-01-01
13394,Staff,1995-03-06,2001-03-05
13401,Engineer,1998-05-10,9999-01-01
13404,Staff,1995-01-05,1996-05-26
13406,Assistant Engineer,1996-03-04,9999-01-01
13409,Engineer,1996-07-14,1999-05-20
13412,Staff,1996-03-21,9999-01-01
13416,Engineer,1996-04-11,2001-04-11
13416,Senior Engineer,2001-04-11,9999-01-01
13418,Engineer,1998-06-12,9999-01-01
13436,Senior Staff,1994-09-20,1995-12-08
13438,Technique Leader,1994-07-16,9999-01-01
13453,Senior Engineer,1995-01-09,9999-01-01
13456,Senior Engineer,1999-06-13,9999-01-01
13466,Senior Staff,1996-11-06,9999-01-01
13469,Engineer,1999-09-29,9999-01-01
13472,Engineer,1997-08-28,9999-01-01
13506,Staff,1995-10-20,9999-01-01
13519,Senior Staff,1999-12-21,9999-01-01
13519,Staff,1994-12-21,1999-12-21
13532,Engineer,1995-07-15,9999-01-01
13540,Staff,1999-09-16,9999-01-01
13542,Senior Staff,2000-09-08,9999-01-01
13542,Staff,1995-09-09,2000-09-08
13548,Engineer,1995-12-27,2000-12-26
13548,Senior Engineer,2000-12-26,9999-01-01
13551,Staff,1999-02-13,9999-01-01
13564,Staff,1999-09-11,2002-01-20
13573,Engineer,1998-09-26,9999-01-01
13585,Assistant Engineer,1997-06-08,9999-01-01
13591,Assistant Engineer,1999-06-24,9999-01-01
13592,Engineer,1996-11-14,9999-01-01
13602,Senior Staff,1994-03-20,2001-11-28
13606,Staff,1996-11-04,9999-01-01
13609,Engineer,1994-08-14,2001-08-14
13609,Senior Engineer,2001-08-14,9999-01-01
13610,Staff,1995-05-28,9999-01-01
13611,Staff,1995-07-07,9999-01-01
13613,Technique Leader,1996-12-30,2000-08-05
13617,Engineer,1999-07-24,9999-01-01
13623,Engineer,1995-10-29,2001-10-28
13623,Senior Engineer,2001-10-28,9999-01-01
13635,Engineer,1997-09-14,9999-01-01
13654,Engineer,1995-05-02,2000-05-01
13654,Senior Engineer,2000-05-01,9999-01-01
13674,Engineer,1995-01-05,9999-01-01
13679,Staff,1999-04-19,9999-01-01
13694,Engineer,1998-11-07,9999-01-01
13700,Staff,1998-12-11,9999-01-01
13717,Senior Staff,1995-12-21,9999-01-01
13731,Engineer,1996-02-23,2001-11-15
13736,Staff,1999-04-03,9999-01-01
13743,Senior Staff,1999-05-01,9999-01-01
13746,Assistant Engineer,1998-01-03,9999-01-01
13750,Engineer,1995-08-22,2000-08-21
13750,Senior Engineer,2000-08-21,9999-01-01
13752,Senior Staff,1999-08-27,9999-01-01
13760,Engineer,1994-07-05,1997-02-09
13761,Senior Engineer,1997-08-09,9999-01-01
13767,Assistant Engineer,1994-08-10,9999-01-01
13773,Staff,1995-04-18,2001-10-18
13776,Senior Staff,2001-03-19,9999-01-01
13776,Staff,1995-03-20,2001-03-19
13777,Staff,1997-11-16,9999-01-01
13780,Engineer,1994-10-07,1999-02-04
13781,Technique Leader,1994-02-11,9999-01-01
13785,Staff,1998-07-11,9999-01-01
13791,Engineer,1994-12-12,1999-12-12
13791,Senior Engineer,1999-12-12,9999-01-01
13800,Technique Leader,1998-03-25,9999-01-01
13805,Staff,1999-09-09,9999-01-01
13810,Staff,1998-12-06,1999-03-07
13818,Engineer,1998-04-13,2002-05-15
13819,Engineer,1999-05-19,9999-01-01
13822,Staff,1998-11-14,2002-05-22
13831,Technique Leader,1995-07-26,9999-01-01
13834,Engineer,1996-08-05,2001-08-05
13834,Senior Engineer,2001-08-05,9999-01-01
13839,Senior Engineer,2000-01-21,9999-01-01
13844,Staff,1995-06-28,9999-01-01
13847,Technique Leader,1998-06-02,9999-01-01
13852,Senior Engineer,1996-12-24,9999-01-01
13856,Senior Staff,1995-04-26,9999-01-01
13861,Engineer,1995-06-12,9999-01-01
13866,Staff,1999-12-25,9999-01-01
13872,Engineer,1995-10-16,2000-10-15
13872,Senior Engineer,2000-10-15,9999-01-01
13873,Assistant Engineer,1995-03-11,2002-03-11
13873,Engineer,2002-03-11,9999-01-01
13888,Assistant Engineer,1995-03-09,2000-03-08
13888,Engineer,2000-03-08,9999-01-01
13891,Staff,1999-04-06,9999-01-01
13898,Staff,1997-04-23,9999-01-01
13899,Engineer,1994-06-14,9999-01-01
13900,Engineer,1999-08-14,9999-01-01
13901,Engineer,1994-05-30,1999-05-30
13901,Senior Engineer,1999-05-30,9999-01-01
13903,Engineer,1997-03-24,2002-03-24
13903,Senior Engineer,2002-03-24,9999-01-01
13905,Engineer,1998-06-28,9999-01-01
13913,Technique Leader,1997-12-18,9999-01-01
13919,Engineer,1999-12-04,9999-01-01
13932,Staff,1997-10-08,9999-01-01
13936,Staff,1994-06-03,9999-01-01
13937,Senior Staff,1995-07-12,9999-01-01
13940,Staff,1999-03-30,1999-04-30
13974,Staff,1998-03-18,2001-04-26
13976,Engineer,1997-09-10,9999-01-01
13977,Engineer,1998-03-31,9999-01-01
13980,Senior Staff,1999-07-09,9999-01-01
13980,Staff,1994-07-09,1999-07-09
13991,Senior Engineer,1995-08-18,9999-01-01
13993,Senior Staff,2000-02-15,9999-01-01
13993,Staff,1995-02-15,2000-02-15
13994,Staff,1999-05-05,2000-07-15
14009,Senior Staff,2001-08-05,9999-01-01
14009,Staff,1995-08-06,2001-08-05
14011,Engineer,1999-12-10,9999-01-01
14025,Staff,1999-08-08,9999-01-01
14029,Senior Staff,1997-11-11,9999-01-01
14033,Engineer,1995-03-04,9999-01-01
14038,Engineer,1997-03-02,2002-03-02
14038,Senior Engineer,2002-03-02,9999-01-01
14039,Assistant Engineer,1999-11-09,9999-01-01
14046,Staff,1996-09-11,9999-01-01
14050,Staff,1995-10-30,9999-01-01
14058,Engineer,1995-10-20,2000-10-19
14058,Senior Engineer,2000-10-19,9999-01-01
14059,Engineer,1994-02-20,2000-02-20
14059,Senior Engineer,2000-02-20,9999-01-01
14064,Staff,1998-05-07,9999-01-01
14069,Engineer,1996-04-27,9999-01-01
14072,Engineer,1996-07-12,1998-06-09
14074,Engineer,1997-11-26,9999-01-01
14076,Engineer,1996-01-31,2002-06-15
14079,Technique Leader,1995-02-05,9999-01-01
14084,Engineer,1999-10-25,9999-01-01
14093,Technique Leader,1995-11-21,9999-01-01
14099,Staff,1996-07-09,9999-01-01
14101,Senior Engineer,1994-12-04,9999-01-01
14108,Staff,1994-02-10,2000-06-21
14109,Senior Engineer,1999-12-12,2000-01-01
14112,Staff,1999-11-26,9999-01-01
14117,Senior Staff,2000-12-24,9999-01-01
14117,Staff,1995-12-25,2000-12-24
14127,Engineer,1994-04-22,2002-04-22
14127,Senior Engineer,2002-04-22,9999-01-01
14130,Staff,1997-02-17,9999-01-01
14140,Senior Staff,1998-03-21,9999-01-01
14145,Engineer,2000-01-13,9999-01-01
14147,Engineer,1997-09-15,9999-01-01
14149,Staff,1995-10-23,9999-01-01
14150,Senior Staff,1994-01-28,9999-01-01
14154,Senior Staff,1996-11-14,9999-01-01
14155,Staff,1998-01-13,9999-01-01
14159,Engineer,1994-06-22,9999-01-01
14163,Technique Leader,1995-04-27,9999-01-01
14164,Assistant Engineer,1997-11-26,9999-01-01
14168,Technique Leader,1997-06-01,9999-01-01
14170,Staff,1998-09-13,2001-04-16
14176,Staff,1998-01-10,2000-08-25
14177,Senior Staff,2001-03-16,9999-01-01
14177,Staff,1996-03-16,2001-03-16
14178,Staff,1998-02-04,9999-01-01
14193,Assistant Engineer,1997-03-26,9999-01-01
14195,Engineer,1998-12-08,2001-10-08
14199,Senior Engineer,1995-03-31,9999-01-01
14213,Engineer,1996-06-17,2001-06-17
14213,Senior Engineer,2001-06-17,9999-01-01
14214,Assistant Engineer,1998-12-19,9999-01-01
14216,Engineer,1998-03-11,9999-01-01
14231,Engineer,1999-03-12,9999-01-01
14243,Engineer,1996-04-22,1998-06-12
14245,Engineer,1996-04-08,2002-04-08
14245,Senior Engineer,2002-04-08,9999-01-01
14255,Senior Staff,2000-02-28,9999-01-01
14255,Staff,1994-02-28,2000-02-28
14256,Assistant Engineer,1994-05-31,1995-05-31
14259,Engineer,1996-05-30,2001-05-30
14259,Senior Engineer,2001-05-30,9999-01-01
14263,Senior Engineer,1993-12-15,9999-01-01
14266,Technique Leader,1997-10-27,9999-01-01
14270,Technique Leader,1994-04-05,9999-01-01
14273,Staff,1995-06-22,9999-01-01
14283,Staff,1996-11-26,9999-01-01
14286,Engineer,1999-04-02,9999-01-01
14304,Staff,1995-04-28,9999-01-01
14308,Assistant Engineer,1998-02-03,9999-01-01
14317,Engineer,1994-05-08,1999-05-08
14317,Senior Engineer,1999-05-08,9999-01-01
14319,Assistant Engineer,1995-05-15,9999-01-01
14321,Senior Staff,2000-06-02,9999-01-01
14321,Staff,1995-06-03,2000-06-02
14324,Technique Leader,1996-06-26,1997-12-29
14326,Senior Engineer,1999-08-11,9999-01-01
14335,Technique Leader,1999-11-06,9999-01-01
14336,Staff,1999-07-18,9999-01-01
14347,Engineer,1995-07-12,9999-01-01
14352,Senior Engineer,1996-10-06,9999-01-01
14357,Staff,1996-02-18,9999-01-01
14361,Assistant Engineer,1994-10-03,2001-10-03
14361,Engineer,2001-10-03,9999-01-01
14368,Senior Engineer,1997-05-04,9999-01-01
14370,Senior Staff,2002-03-01,9999-01-01
14370,Staff,1995-03-01,2002-03-01
14378,Assistant Engineer,2000-01-13,2000-03-14
14382,Senior Staff,1994-07-18,9999-01-01
14386,Engineer,1998-06-02,9999-01-01
14400,Engineer,1994-04-15,2000-04-14
14400,Senior Engineer,2000-04-14,9999-01-01
14401,Technique Leader,1995-07-16,9999-01-01
14404,Staff,1999-09-09,2002-03-28
14418,Engineer,1995-12-09,9999-01-01
14420,Senior Engineer,1999-07-12,9999-01-01
14421,Senior Staff,1995-12-24,9999-01-01
14428,Staff,1996-11-30,9999-01-01
14430,Senior Staff,1996-06-08,9999-01-01
14431,Engineer,1996-03-27,2002-03-27
14431,Senior Engineer,2002-03-27,9999-01-01
14433,Engineer,1999-02-22,9999-01-01
14440,Engineer,1997-09-03,9999-01-01
14444,Staff,1999-02-22,9999-01-01
14445,Staff,1996-10-21,9999-01-01
14451,Engineer,1995-07-19,2000-07-18
14451,Senior Engineer,2000-07-18,9999-01-01
14452,Senior Staff,1999-04-18,9999-01-01
14458,Technique Leader,1994-04-25,9999-01-01
14464,Staff,1998-10-08,2000-01-03
14467,Senior Engineer,1995-02-11,9999-01-01
14470,Engineer,1997-11-26,9999-01-01
14471,Technique Leader,1995-01-21,9999-01-01
14475,Staff,1997-03-31,1997-08-27
14477,Senior Staff,2001-09-30,9999-01-01
14477,Staff,1994-09-30,2001-09-30
14484,Engineer,1996-06-10,9999-01-01
14485,Engineer,1996-01-13,9999-01-01
14489,Staff,1998-12-02,9999-01-01
14490,Staff,1994-09-27,9999-01-01
14497,Staff,1997-11-08,9999-01-01
14511,Engineer,1995-06-21,2001-06-20
14511,Senior Engineer,2001-06-20,9999-01-01
14517,Senior Engineer,1997-04-07,9999-01-01
14523,Senior Staff,2000-07-20,9999-01-01
14523,Staff,1994-07-21,2000-07-20
14526,Staff,1997-06-20,9999-01-01
14529,Senior Staff,2001-04-30,9999-01-01
14529,Staff,1995-05-01,2001-04-30
14532,Staff,1999-02-05,9999-01-01
14535,Staff,1995-10-19,9999-01-01
14541,Senior Staff,1996-04-25,9999-01-01
14543,Technique Leader,1995-03-30,9999-01-01
14561,Senior Staff,1995-11-10,1999-03-25
14564,Staff,1998-12-04,9999-01-01
14570,Senior Staff,2001-11-17,9999-01-01
14570,Staff,1994-11-17,2001-11-17
14574,Engineer,1995-11-04,2000-11-03
14574,Senior Engineer,2000-11-03,9999-01-01
14576,Engineer,1998-02-14,2000-03-15
14578,Engineer,1994-10-09,1999-10-09
14578,Senior Engineer,1999-10-09,9999-01-01
14584,Engineer,1999-01-18,9999-01-01
14597,Senior Staff,1999-05-20,9999-01-01
14601,Senior Staff,2000-09-29,9999-01-01
14601,Staff,1994-09-30,2000-09-29
14615,Senior Engineer,1999-02-24,2001-04-11
14616,Engineer,1997-12-17,9999-01-01
14619,Engineer,1997-05-10,9999-01-01
14624,Engineer,1996-04-10,2001-04-01
14625,Engineer,1997-03-06,9999-01-01
14631,Engineer,1994-06-10,9999-01-01
14638,Staff,1997-05-23,1998-11-26
14646,Engineer,1997-04-11,2002-04-11
14646,Senior Engineer,2002-04-11,9999-01-01
14657,Staff,1998-09-28,9999-01-01
14658,Staff,1999-09-18,9999-01-01
14660,Senior Staff,2000-07-20,9999-01-01
14660,Staff,1995-07-21,2000-07-20
14663,Technique Leader,1997-01-08,9999-01-01
14665,Senior Staff,1995-05-12,9999-01-01
14670,Assistant Engineer,1995-08-24,9999-01-01
14673,Staff,1996-03-15,2000-07-17
14681,Engineer,1999-12-22,9999-01-01
14696,Assistant Engineer,1997-05-01,9999-01-01
14714,Staff,1997-11-15,9999-01-01
14715,Staff,1998-05-22,9999-01-01
14725,Senior Engineer,1997-09-14,2002-02-18
14727,Senior Staff,2002-04-07,9999-01-01
14727,Staff,1996-04-07,2002-04-07
14736,Senior Staff,2001-12-15,9999-01-01
14736,Staff,1996-12-15,2001-12-15
14737,Staff,1999-10-15,9999-01-01
14743,Technique Leader,1994-11-22,9999-01-01
14746,Engineer,1995-07-28,2002-07-28
14746,Senior Engineer,2002-07-28,9999-01-01
14749,Assistant Engineer,1999-12-13,9999-01-01
14750,Engineer,1998-08-17,9999-01-01
14753,Staff,1997-12-04,1998-06-26
14755,Staff,1997-07-07,9999-01-01
14758,Staff,1998-04-06,9999-01-01
14770,Engineer,1996-09-15,1999-11-16
14772,Technique Leader,1998-08-26,2001-12-06
14777,Engineer,1998-11-07,9999-01-01
14778,Staff,1995-04-16,1996-01-08
14787,Staff,1997-01-28,2001-08-18
14790,Senior Engineer,1994-04-24,2001-07-28
14794,Engineer,1994-02-06,1999-02-06
14794,Senior Engineer,1999-02-06,9999-01-01
14801,Engineer,1995-04-06,2001-04-05
14801,Senior Engineer,2001-04-05,9999-01-01
14806,Engineer,1998-09-30,2000-01-23
14809,Engineer,1996-10-24,9999-01-01
14811,Engineer,1996-01-10,2001-01-09
14811,Senior Engineer,2001-01-09,9999-01-01
14830,Staff,1996-05-31,2001-01-12
14832,Staff,1998-06-23,9999-01-01
14840,Engineer,1995-07-06,1999-04-09
14848,Engineer,1997-05-27,9999-01-01
14859,Engineer,1994-04-13,1997-01-21
14861,Engineer,1997-06-06,2002-06-06
14861,Senior Engineer,2002-06-06,9999-01-01
14873,Senior Engineer,1995-12-08,9999-01-01
14885,Technique Leader,1994-03-18,9999-01-01
14887,Senior Staff,1995-02-10,9999-01-01
14889,Staff,1999-10-04,2001-11-10
14896,Senior Staff,1995-09-16,9999-01-01
14901,Senior Engineer,1999-02-05,2000-11-25
14916,Staff,1999-04-01,9999-01-01
14917,Senior Staff,2001-09-08,9999-01-01
14917,Staff,1994-09-08,2001-09-08
14925,Engineer,1996-06-15,9999-01-01
14931,Senior Engineer,1997-05-23,9999-01-01
14937,Staff,1996-04-10,9999-01-01
14939,Engineer,1995-09-10,9999-01-01
14948,Senior Staff,2002-05-03,9999-01-01
14948,Staff,1997-05-03,2002-05-03
14957,Staff,2000-01-18,2001-12-18
14967,Engineer,1998-07-05,9999-01-01
14968,Engineer,1994-10-22,1999-10-22
14968,Senior Engineer,1999-10-22,2001-05-06
14973,Staff,1995-12-01,9999-01-01
14981,Engineer,1996-11-02,9999-01-01
14982,Engineer,1995-10-23,1997-05-28
14999,Senior Staff,2001-08-17,9999-01-01
14999,Staff,1996-08-17,2001-08-17
15004,Engineer,1997-07-24,9999-01-01
15007,Staff,1998-08-22,9999-01-01
15037,Engineer,1998-12-07,2001-12-20
15040,Senior Staff,1996-11-11,2001-03-19
15043,Senior Staff,1994-03-17,9999-01-01
15051,Engineer,1996-01-20,9999-01-01
15070,Staff,1995-08-28,2000-07-16
15083,Senior Engineer,1996-05-30,1997-04-19
15095,Staff,1997-12-22,9999-01-01
15103,Engineer,1999-03-19,9999-01-01
15110,Staff,1998-11-11,9999-01-01
15116,Engineer,1994-09-12,2001-09-12
15116,Senior Engineer,2001-09-12,9999-01-01
15124,Senior Staff,1999-09-26,9999-01-01
15125,Senior Staff,1995-11-20,9999-01-01
15137,Staff,1997-05-02,1998-04-02
15148,Senior Engineer,1996-09-30,1998-08-18
15153,Technique Leader,1996-02-10,9999-01-01
15155,Engineer,1995-10-22,2001-10-21
15155,Senior Engineer,2001-10-21,9999-01-01
15160,Senior Engineer,1995-06-20,9999-01-01
15169,Technique Leader,1999-09-10,9999-01-01
15171,Senior Staff,2001-03-05,9999-01-01
15171,Staff,1996-03-05,2001-03-05
15183,Senior Staff,2002-01-30,9999-01-01
15183,Staff,1996-01-31,2002-01-30
15184,Staff,1998-10-18,9999-01-01
15187,Engineer,1997-06-13,2000-01-21
15198,Technique Leader,1999-06-03,1999-08-27
15200,Engineer,1998-06-09,2000-03-19
15204,Engineer,1997-01-05,9999-01-01
15212,Engineer,1998-07-03,2000-04-04
15220,Engineer,1995-07-23,2002-07-23
15220,Senior Engineer,2002-07-23,9999-01-01
15223,Senior Staff,1999-05-17,9999-01-01
15231,Engineer,1994-05-14,2002-05-14
15231,Senior Engineer,2002-05-14,9999-01-01
15233,Engineer,1994-12-11,1996-01-03
15245,Senior Staff,1999-02-01,9999-01-01
15245,Staff,1994-02-01,1999-02-01
15247,Staff,1994-09-14,9999-01-01
15251,Senior Staff,2002-05-27,9999-01-01
15251,Staff,1994-05-27,2002-05-27
15256,Senior Engineer,1998-02-23,9999-01-01
15261,Staff,1995-10-16,9999-01-01
15264,Senior Staff,2002-06-03,9999-01-01
15264,Staff,1995-06-03,2002-06-03
15265,Engineer,1995-03-05,1996-03-30
15270,Senior Staff,2002-05-09,9999-01-01
15270,Staff,1994-05-09,2002-05-09
15289,Assistant Engineer,1994-08-17,2001-08-17
15289,Engineer,2001-08-17,9999-01-01
15301,Senior Engineer,1994-12-03,9999-01-01
15308,Engineer,1998-09-12,9999-01-01
15309,Staff,1999-10-04,9999-01-01
15313,Senior Staff,1995-03-06,9999-01-01
15318,Engineer,1995-03-13,9999-01-01
15347,Senior Staff,1997-03-25,9999-01-01
15368,Assistant Engineer,1999-05-18,9999-01-01
15373,Staff,1996-10-24,9999-01-01
15374,Senior Staff,1996-01-06,9999-01-01
15379,Senior Engineer,1994-09-04,9999-01-01
15383,Engineer,1994-07-21,2000-07-20
15383,Senior Engineer,2000-07-20,9999-01-01
15388,Staff,1994-11-12,2000-05-04
15389,Senior Staff,1999-07-01,9999-01-01
15390,Engineer,1999-01-16,9999-01-01
15395,Senior Staff,1995-05-22,9999-01-01
15401,Engineer,1998-08-11,2000-10-11
15402,Senior Staff,1999-06-04,9999-01-01
15402,Staff,1994-06-04,1999-06-04
15414,Technique Leader,1995-09-02,9999-01-01
15421,Engineer,1997-08-12,2000-05-16
15426,Technique Leader,1999-09-30,9999-01-01
15434,Engineer,1995-09-03,2000-09-02
15434,Senior Engineer,2000-09-02,9999-01-01
15436,Senior Staff,1999-01-27,9999-01-01
15439,Engineer,1999-10-31,2000-11-11
15440,Staff,1997-06-08,1998-09-13
15445,Engineer,1996-12-30,2000-09-24
15448,Staff,1996-03-24,1997-12-04
15450,Engineer,1999-06-14,2000-04-17
15451,Senior Engineer,1996-05-03,9999-01-01
15463,Engineer,1996-04-21,2000-05-07
15473,Staff,1994-01-09,9999-01-01
15478,Senior Staff,2001-07-02,9999-01-01
15478,Staff,1994-07-02,2001-07-02
15494,Senior Engineer,1995-02-12,9999-01-01
15500,Engineer,1997-10-29,9999-01-01
15508,Engineer,1994-03-03,1999-03-03
15508,Senior Engineer,1999-03-03,9999-01-01
15515,Engineer,2000-01-11,2001-01-22
15517,Assistant Engineer,1997-03-21,9999-01-01
15522,Staff,1999-12-20,9999-01-01
15527,Engineer,1999-03-08,2000-11-14
15531,Senior Engineer,1994-10-12,9999-01-01
15535,Engineer,1997-05-26,9999-01-01
15546,Staff,1998-08-09,9999-01-01
15551,Senior Engineer,1996-01-16,2002-05-20
15557,Engineer,1998-01-23,9999-01-01
15561,Engineer,1994-01-09,9999-01-01
15564,Senior Staff,1999-10-03,9999-01-01
15567,Senior Engineer,1998-09-02,9999-01-01
15571,Engineer,1997-11-09,9999-01-01
15572,Staff,1998-03-08,9999-01-01
15581,Senior Engineer,1994-09-19,2002-07-01
15589,Engineer,1995-03-20,2000-03-19
15589,Senior Engineer,2000-03-19,9999-01-01
15593,Staff,1996-09-01,9999-01-01
15596,Staff,1999-11-15,2000-12-07
15608,Engineer,1994-09-12,1997-12-30
15614,Staff,1995-08-13,2002-07-13
15621,Engineer,1996-02-05,9999-01-01
15626,Assistant Engineer,1997-12-17,9999-01-01
15630,Senior Engineer,1999-03-28,1999-05-25
15634,Senior Engineer,1994-11-17,9999-01-01
15636,Staff,1998-03-05,9999-01-01
15646,Senior Staff,2002-04-13,9999-01-01
15646,Staff,1996-04-13,2002-04-13
15649,Staff,1997-01-01,9999-01-01
15650,Senior Engineer,1997-11-16,9999-01-01
15653,Staff,1999-11-07,2000-08-01
15660,Engineer,1996-12-27,9999-01-01
15667,Staff,1996-04-11,9999-01-01
15675,Engineer,1998-12-14,2000-12-08
15679,Staff,1997-05-07,9999-01-01
15689,Engineer,1995-03-11,1997-01-10
15691,Engineer,1994-01-13,9999-01-01
15695,Engineer,1998-02-15,9999-01-01
15699,Technique Leader,1994-09-30,9999-01-01
15702,Senior Staff,1997-07-25,1999-09-27
15704,Engineer,1996-07-29,9999-01-01
15713,Engineer,1998-12-06,2002-04-18
15734,Engineer,1996-12-24,9999-01-01
15737,Engineer,1999-06-07,9999-01-01
15743,Engineer,1998-06-22,9999-01-01
15756,Staff,1998-03-31,9999-01-01
15758,Staff,1994-11-05,9999-01-01
15761,Senior Staff,2002-04-06,9999-01-01
15761,Staff,1997-04-07,2002-04-06
15768,Engineer,1999-04-06,9999-01-01
15770,Engineer,1995-02-25,1998-05-23
15776,Staff,1996-10-31,9999-01-01
15786,Technique Leader,1998-09-16,9999-01-01
15787,Engineer,1995-06-19,1998-01-19
15789,Staff,2000-01-30,9999-01-01
15798,Assistant Engineer,1994-03-02,2002-03-02
15798,Engineer,2002-03-02,9999-01-01
15803,Engineer,1999-08-25,9999-01-01
15813,Staff,1997-06-01,1997-07-16
15820,Engineer,1998-07-18,9999-01-01
15823,Senior Staff,2000-10-28,9999-01-01
15823,Staff,1994-10-29,2000-10-28
15826,Engineer,1997-01-29,2002-01-29
15826,Senior Engineer,2002-01-29,9999-01-01
15829,Assistant Engineer,1994-01-22,2002-01-22
15829,Engineer,2002-01-22,9999-01-01
