employee_id,department_id,from_date,to_date
22156,d008,1998-10-17,9999-01-01
22166,d004,1997-03-16,1998-11-05
22166,d006,1998-11-05,9999-01-01
22168,d009,1996-08-27,9999-01-01
22171,d009,1998-11-29,9999-01-01
22183,d001,1999-05-05,2002-06-13
22192,d002,1997-03-16,9999-01-01
22198,d002,1996-07-27,9999-01-01
22206,d005,1997-07-05,9999-01-01
22241,d009,1997-05-03,9999-01-01
22260,d001,1997-03-10,9999-01-01
22286,d007,1998-08-04,9999-01-01
22291,d007,1997-10-15,9999-01-01
22295,d005,1998-11-25,9999-01-01
22323,d007,1996-09-21,9999-01-01
22324,d004,1997-08-21,9999-01-01
22346,d005,2000-09-01,9999-01-01
22346,d008,1998-05-08,2000-09-01
22349,d006,1999-06-19,9999-01-01
22378,d008,1999-12-28,9999-01-01
22410,d006,1997-10-15,9999-01-01
22445,d005,1999-08-10,9999-01-01
22469,d005,1999-01-13,2001-08-08
22469,d008,2001-08-08,9999-01-01
22513,d002,1998-08-28,9999-01-01
22517,d005,1998-05-23,9999-01-01
22531,d005,1998-05-31,9999-01-01
22541,d009,1996-11-23,9999-01-01
22585,d001,1997-03-15,9999-01-01
22606,d004,1997-09-20,9999-01-01
22641,d004,1997-10-09,1999-06-14
22679,d005,1999-01-13,2002-01-26
22689,d005,1999-09-05,9999-01-01
22690,d004,1998-06-24,2000-02-01
22694,d004,2000-01-21,9999-01-01
22705,d005,1996-10-23,9999-01-01
22759,d007,1997-05-31,9999-01-01
22762,d001,1998-05-04,9999-01-01
22765,d005,1999-01-27,9999-01-01
22802,d003,1998-04-11,9999-01-01
22805,d004,1999-02-16,9999-01-01
22821,d001,1998-10-11,9999-01-01
22823,d004,1999-04-10,2001-08-28
22826,d005,1999-07-22,2001-09-12
22836,d004,1999-01-02,9999-01-01
22842,d005,1998-02-11,1999-02-17
22844,d009,1997-07-11,9999-01-01
22856,d004,1998-05-17,2002-05-19
22867,d007,1997-02-26,1999-02-25
22867,d009,1999-02-25,9999-01-01
22869,d002,1999-05-14,1999-09-27
22880,d005,1999-02-06,9999-01-01
22933,d007,1998-04-12,9999-01-01
22942,d004,1998-09-29,9999-01-01
22974,d004,1996-07-22,9999-01-01
22979,d006,1999-10-23,9999-01-01
23027,d005,1999-04-23,9999-01-01
23028,d004,1997-03-19,9999-01-01
23029,d005,1997-08-04,9999-01-01
23037,d004,1999-05-21,9999-01-01
23045,d005,1998-02-04,9999-01-01
23075,d007,1998-02-15,9999-01-01
23106,d003,1996-09-03,9999-01-01
23115,d004,1999-04-06,9999-01-01
23117,d005,1997-01-13,2001-07-04
23134,d004,1996-10-27,1997-01-03
23177,d006,1996-11-24,9999-01-01
23188,d004,1996-11-28,9999-01-01
23210,d005,2001-09-01,9999-01-01
23210,d009,1999-09-10,2001-09-01
23214,d009,2000-01-15,9999-01-01
23254,d005,1998-12-08,9999-01-01
23274,d004,1998-09-03,9999-01-01
23276,d009,1999-04-11,9999-01-01
23293,d007,1998-05-27,9999-01-01
23334,d002,1999-05-02,9999-01-01
23355,d005,1999-04-05,9999-01-01
23356,d003,1996-07-27,9999-01-01
23360,d004,1997-05-16,9999-01-01
23377,d003,1998-06-02,2001-10-30
23380,d002,1997-05-06,9999-01-01
23393,d001,1996-12-24,9999-01-01
23403,d003,1997-09-16,9999-01-01
23443,d005,1997-04-04,9999-01-01
23445,d004,1999-04-06,9999-01-01
23446,d002,1997-03-09,1998-01-15
23456,d005,1999-02-26,9999-01-01
23459,d007,1998-11-23,9999-01-01
23463,d002,1998-04-02,9999-01-01
23464,d007,1998-03-16,9999-01-01
23488,d005,1998-09-26,9999-01-01
23537,d002,1996-09-02,9999-01-01
23539,d008,1999-01-16,2002-03-19
23541,d005,1998-04-30,9999-01-01
23556,d001,1996-08-31,1997-01-23
23563,d005,1998-07-06,1999-09-13
23563,d008,1999-09-13,9999-01-01
23569,d005,1996-12-16,9999-01-01
23597,d006,1998-08-20,9999-01-01
23614,d005,1998-01-07,9999-01-01
23627,d008,1998-04-11,9999-01-01
23635,d001,1998-02-09,9999-01-01
23647,d005,2000-08-18,9999-01-01
23647,d006,1998-01-10,2000-08-18
23664,d007,1996-12-24,9999-01-01
23689,d007,1999-04-24,9999-01-01
23698,d009,2000-01-30,9999-01-01
23704,d007,1997-12-10,9999-01-01
23725,d001,1999-11-03,9999-01-01
23727,d004,1998-07-29,2001-03-09
23765,d005,1997-05-14,1997-08-15
23765,d008,1997-08-15,9999-01-01
23773,d004,1996-07-31,9999-01-01
23786,d007,1998-06-16,9999-01-01
23789,d008,1999-02-12,9999-01-01
23793,d005,1999-04-09,9999-01-01
23800,d005,1997-05-14,9999-01-01
23848,d007,1996-10-10,2001-05-21
23959,d002,1999-01-20,9999-01-01
23964,d005,1996-09-13,1999-10-14
23964,d008,1999-10-14,9999-01-01
23983,d005,1999-11-28,9999-01-01
24010,d009,1997-08-01,9999-01-01
24013,d005,1998-10-29,9999-01-01
24035,d005,1998-03-31,9999-01-01
24073,d008,1999-06-13,9999-01-01
24104,d005,1999-04-15,2001-07-16
24104,d008,2001-07-16,9999-01-01
24105,d005,1999-05-06,9999-01-01
24139,d003,1997-08-13,9999-01-01
24157,d002,1999-04-16,9999-01-01
24252,d007,1996-07-03,9999-01-01
24257,d005,1997-01-04,9999-01-01
24266,d004,1997-01-23,1998-02-16
24273,d004,1998-08-03,9999-01-01
24273,d005,1998-04-08,1998-08-03
24281,d004,1998-10-11,9999-01-01
24297,d007,1996-08-01,1999-07-26
24300,d008,1997-03-11,9999-01-01
24320,d004,1998-02-01,9999-01-01
24341,d002,1997-07-18,1998-09-04
24372,d008,1997-05-07,1998-09-26
24404,d006,1999-08-10,9999-01-01
24424,d004,1997-12-31,9999-01-01
24426,d006,1997-05-28,9999-01-01
24433,d005,1996-07-11,9999-01-01
24441,d002,1997-02-15,9999-01-01
24453,d004,1997-04-08,9999-01-01
24461,d004,1997-06-06,9999-01-01
24466,d004,1997-04-11,9999-01-01
24478,d009,1996-12-07,2002-05-23
24512,d005,1998-12-19,2000-11-30
24528,d006,1998-07-22,9999-01-01
24530,d007,1999-01-07,9999-01-01
24538,d005,1998-07-04,9999-01-01
24595,d005,1997-06-28,1998-06-18
24595,d008,1998-06-18,9999-01-01
24600,d005,1997-04-08,9999-01-01
24604,d005,1998-11-17,2001-11-08
24604,d008,2001-11-08,9999-01-01
24629,d007,1998-11-28,2000-12-05
24652,d006,1999-12-04,9999-01-01
24654,d001,1998-08-17,1998-12-10
24656,d005,1998-10-30,9999-01-01
24685,d007,1999-09-22,9999-01-01
24687,d001,1997-10-21,9999-01-01
24689,d007,1997-05-02,9999-01-01
24695,d005,1998-09-14,2001-06-07
24763,d005,1998-04-28,9999-01-01
24777,d005,1998-10-14,9999-01-01
24811,d002,1997-01-15,9999-01-01
24851,d003,1999-06-25,9999-01-01
24856,d009,1998-08-19,2000-08-02
24858,d005,1997-03-18,9999-01-01
24867,d006,1999-08-20,9999-01-01
24869,d007,1998-09-10,9999-01-01
24871,d007,1999-02-27,9999-01-01
24899,d005,1998-07-09,9999-01-01
24906,d004,1999-09-24,2001-01-26
24935,d007,1998-05-28,9999-01-01
24950,d004,1998-09-13,2001-01-26
25025,d005,1999-09-08,2002-02-28
25026,d005,1998-12-03,2002-03-18
25026,d008,2002-03-18,9999-01-01
25062,d005,1998-05-22,9999-01-01
25069,d006,1999-02-21,9999-01-01
25080,d005,1996-10-31,9999-01-01
25098,d002,1999-06-26,9999-01-01
25103,d007,1998-10-21,9999-01-01
25134,d004,1999-09-17,2001-03-23
25135,d005,1999-06-19,9999-01-01
25165,d003,1998-03-18,9999-01-01
25182,d005,1997-03-16,9999-01-01
25218,d005,1998-06-10,1998-08-13
25218,d008,1998-08-13,9999-01-01
25266,d004,1997-03-15,1998-10-27
25268,d003,1998-10-12,2000-12-25
25294,d001,1999-01-28,9999-01-01
25294,d003,1998-06-03,1999-01-28
25314,d004,2000-07-01,9999-01-01
25314,d005,1999-04-27,2000-07-01
25318,d005,2000-01-31,9999-01-01
25319,d003,1999-06-03,2002-06-26
25340,d007,1997-09-02,9999-01-01
25344,d005,1997-11-06,2001-04-25
25344,d008,2001-04-25,9999-01-01
25354,d005,1998-02-19,1998-04-16
25366,d004,1997-11-27,9999-01-01
25389,d007,1999-04-25,9999-01-01
25403,d004,1997-09-10,9999-01-01
25442,d004,1997-06-03,9999-01-01
25499,d005,1997-12-15,9999-01-01
25506,d005,1997-12-15,9999-01-01
25536,d006,1999-10-02,9999-01-01
25567,d004,1998-04-22,9999-01-01
25583,d005,1999-06-22,9999-01-01
25598,d005,1999-01-25,2000-04-21
25602,d003,1997-04-04,9999-01-01
25608,d003,1999-08-18,9999-01-01
25611,d004,1999-03-01,9999-01-01
25612,d002,1998-02-19,9999-01-01
25671,d005,1997-08-25,9999-01-01
25687,d004,1997-12-24,9999-01-01
25689,d002,1998-10-29,2001-09-21
25690,d004,1997-10-17,9999-01-01
25694,d005,1996-10-24,9999-01-01
25720,d004,1998-10-03,9999-01-01
25731,d005,1997-10-07,9999-01-01
25739,d005,1997-10-30,9999-01-01
25785,d006,1996-10-28,9999-01-01
25854,d001,1998-03-27,1999-10-10
25864,d004,1996-10-24,9999-01-01
25884,d001,1997-03-23,9999-01-01
25889,d004,1997-12-14,2000-10-21
25889,d006,2000-10-21,9999-01-01
25919,d007,1998-04-19,2000-08-11
25968,d005,1997-01-18,9999-01-01
26000,d005,2000-08-14,9999-01-01
26000,d008,1997-08-01,2000-08-14
26013,d004,1999-06-16,9999-01-01
26017,d002,1999-12-01,2000-01-25
26024,d001,1996-09-07,9999-01-01
26038,d007,1996-10-30,9999-01-01
26041,d005,1997-01-16,9999-01-01
26104,d005,1999-04-04,2002-04-12
26151,d005,1997-04-17,9999-01-01
26190,d007,1997-09-18,9999-01-01
26208,d001,1998-05-16,9999-01-01
26216,d002,1996-08-15,9999-01-01
26219,d005,1998-11-27,2001-11-03
26219,d008,2001-11-03,9999-01-01
26234,d005,1996-08-25,2000-07-31
26238,d007,1997-06-10,9999-01-01
26278,d007,1996-07-21,9999-01-01
26284,d004,1996-07-30,9999-01-01
26298,d008,2000-01-05,9999-01-01
26321,d005,1996-12-20,9999-01-01
26340,d005,1998-03-30,9999-01-01
26353,d005,1999-01-07,9999-01-01
26390,d003,1999-07-05,9999-01-01
26432,d001,2001-05-02,9999-01-01
26432,d007,1997-10-10,2001-05-02
26436,d004,1997-10-04,1999-04-25
26465,d005,1998-05-20,9999-01-01
26466,d007,1999-07-26,9999-01-01
26517,d007,1997-02-14,9999-01-01
26525,d001,2000-06-05,2001-02-24
26525,d007,2000-01-23,2000-06-05
26540,d007,1996-11-06,9999-01-01
26587,d005,1997-08-04,2000-01-30
26638,d004,1998-07-05,2001-02-27
26638,d009,2001-02-27,9999-01-01
26647,d007,1997-08-22,9999-01-01
26651,d005,1998-03-11,9999-01-01
26659,d004,2000-12-01,9999-01-01
26659,d005,1999-12-07,2000-12-01
26664,d004,1996-12-27,2002-05-16
26686,d004,1999-11-21,9999-01-01
26701,d005,1997-10-12,9999-01-01
26754,d005,1999-12-03,9999-01-01
26807,d004,1999-08-16,9999-01-01
26827,d005,1999-09-20,9999-01-01
26913,d001,2002-06-09,9999-01-01
26913,d007,1998-02-05,2002-06-09
26914,d009,1998-05-21,9999-01-01
26959,d001,1997-12-29,9999-01-01
26998,d006,1999-10-31,9999-01-01
27015,d008,1998-08-20,1998-10-22
27058,d004,1998-03-30,9999-01-01
27062,d007,1997-01-01,9999-01-01
27069,d005,1996-11-30,9999-01-01
27070,d001,1996-11-24,9999-01-01
27078,d008,1999-08-23,9999-01-01
27115,d005,1997-07-10,1997-11-18
27122,d001,1999-11-06,9999-01-01
27132,d007,1999-08-27,9999-01-01
27133,d007,1997-06-13,2000-02-16
27140,d005,1998-06-05,9999-01-01
27152,d008,1999-12-23,9999-01-01
27188,d008,1996-10-12,9999-01-01
27217,d007,1996-09-21,9999-01-01
27231,d005,1997-04-03,9999-01-01
27259,d007,2000-01-04,9999-01-01
27304,d007,1996-10-14,9999-01-01
27343,d001,1997-05-29,9999-01-01
27378,d002,1999-02-25,9999-01-01
27402,d005,1997-06-09,9999-01-01
27407,d005,1999-06-18,9999-01-01
27455,d004,1997-05-04,9999-01-01
27464,d009,1997-06-08,9999-01-01
27508,d004,1996-08-24,1997-02-17
27508,d009,1997-02-17,9999-01-01
27552,d005,1999-04-27,9999-01-01
27563,d005,1998-04-26,9999-01-01
27573,d004,1998-03-17,9999-01-01
27602,d004,1998-09-03,2001-09-03
27625,d005,1997-09-04,9999-01-01
27683,d001,1997-07-21,9999-01-01
27685,d004,1996-08-13,9999-01-01
27712,d005,1999-09-03,2001-09-21
27715,d009,1999-11-22,9999-01-01
27725,d003,1998-11-11,9999-01-01
27753,d009,1996-08-24,9999-01-01
27785,d007,1997-11-22,2000-11-21
27785,d009,2000-11-21,9999-01-01
27850,d002,1998-09-26,9999-01-01
27872,d007,1998-04-06,2001-06-16
27879,d006,1998-08-13,9999-01-01
27890,d004,1997-12-07,9999-01-01
27893,d002,2000-01-20,2001-06-01
27893,d007,2001-06-01,2001-11-19
27922,d008,1998-11-03,9999-01-01
27923,d004,1998-09-01,9999-01-01
27928,d005,1998-03-16,9999-01-01
27928,d008,1996-09-03,1998-03-16
27933,d002,1996-12-19,1997-01-10
27934,d005,1998-11-20,9999-01-01
27983,d004,1998-08-14,9999-01-01
28010,d007,1998-10-19,1999-11-21
28029,d007,1997-01-30,9999-01-01
28031,d005,1998-08-19,9999-01-01
28033,d005,1999-11-06,9999-01-01
28035,d005,1999-09-13,9999-01-01
28038,d004,1999-09-18,9999-01-01
28054,d007,1998-01-17,9999-01-01
28083,d001,1999-06-13,9999-01-01
28106,d004,1998-04-03,9999-01-01
28108,d005,1997-04-06,9999-01-01
28151,d001,1998-10-12,9999-01-01
28170,d005,1997-05-03,9999-01-01
28210,d005,1999-07-04,9999-01-01
28244,d007,1997-09-13,9999-01-01
28248,d005,1996-07-06,1997-08-17
28264,d005,1999-03-25,9999-01-01
28264,d008,1997-08-19,1999-03-25
28277,d004,1997-09-20,9999-01-01
28286,d007,1998-06-11,9999-01-01
28299,d005,1997-06-11,9999-01-01
28311,d005,1997-03-10,9999-01-01
28363,d002,1998-12-30,9999-01-01
28363,d003,1998-02-20,1998-12-30
28387,d004,1999-11-06,2000-03-30
28420,d004,1996-09-11,9999-01-01
28426,d004,1997-02-12,9999-01-01
28435,d001,1998-09-17,9999-01-01
28450,d007,1998-06-05,1999-08-03
28453,d008,1998-01-28,9999-01-01
28455,d004,1999-06-14,2000-01-30
28496,d004,1998-11-14,2001-11-02
28496,d006,2001-11-02,9999-01-01
28498,d003,1998-04-27,9999-01-01
28499,d002,1998-07-25,9999-01-01
28500,d003,2000-01-27,2000-06-12
28531,d001,1998-08-20,2000-08-28
28548,d007,1998-10-03,9999-01-01
28561,d007,1998-12-03,9999-01-01
28580,d003,1999-10-28,9999-01-01
28585,d007,1999-12-14,2001-12-14
28592,d004,1998-12-06,2000-01-12
28592,d005,1997-10-01,1998-12-06
28614,d004,1998-12-28,9999-01-01
28638,d003,1998-09-23,1999-02-28
28670,d003,2000-01-23,9999-01-01
28701,d005,1996-11-19,1997-07-22
28736,d007,1998-07-26,9999-01-01
28790,d007,1996-12-05,9999-01-01
28792,d005,1998-05-30,9999-01-01
28801,d005,1997-07-31,9999-01-01
28846,d006,1997-10-15,1998-03-25
28854,d005,1998-03-11,1998-11-20
28865,d004,1996-08-21,9999-01-01
28897,d004,1998-03-06,9999-01-01
28913,d004,1996-11-15,9999-01-01
28926,d004,1998-08-01,9999-01-01
28938,d009,1998-12-15,9999-01-01
28946,d007,1996-09-23,9999-01-01
28951,d005,1998-01-02,9999-01-01
28961,d005,1998-12-20,9999-01-01
28985,d004,1999-11-25,9999-01-01
28988,d004,1998-09-09,9999-01-01
29001,d002,1996-11-02,9999-01-01
29007,d005,1999-11-07,9999-01-01
29008,d005,1998-03-07,9999-01-01
29029,d002,1997-11-05,9999-01-01
29029,d003,1997-06-29,1997-11-05
29075,d004,1999-11-08,9999-01-01
29081,d007,1996-10-26,9999-01-01
29091,d001,1997-09-13,9999-01-01
29134,d006,2000-01-09,2000-09-12
29145,d007,1998-05-19,9999-01-01
29158,d004,1996-08-27,9999-01-01
29188,d005,1997-07-15,9999-01-01
29196,d007,1996-10-06,9999-01-01
29205,d005,1998-10-19,2002-06-16
29212,d005,1999-06-05,2000-08-01
29212,d008,2000-08-01,2001-01-07
29216,d003,1997-04-27,1997-11-16
29219,d006,1997-09-03,9999-01-01
29229,d007,1999-02-05,9999-01-01
29273,d007,1997-03-18,9999-01-01
29286,d004,1997-07-14,9999-01-01
29290,d004,1999-10-25,2001-11-07
29356,d004,1997-06-11,1998-05-19
29356,d006,1998-05-19,9999-01-01
29359,d005,1999-10-01,9999-01-01
29375,d007,1998-04-15,9999-01-01
29378,d007,1998-10-25,1998-12-19
29380,d004,1998-05-02,9999-01-01
29446,d008,1999-02-03,9999-01-01
29452,d005,1999-01-01,9999-01-01
29462,d007,1998-04-29,9999-01-01
29473,d001,2001-08-15,9999-01-01
29473,d003,1999-05-31,2001-08-15
29474,d001,1998-03-01,9999-01-01
29529,d006,1997-07-14,9999-01-01
29534,d005,1998-11-13,2000-09-09
29540,d004,1996-12-23,9999-01-01
29567,d002,1998-08-17,9999-01-01
29598,d004,1998-05-14,1998-10-05
29613,d006,1998-12-19,9999-01-01
29641,d004,1998-08-06,9999-01-01
29685,d003,1997-04-26,9999-01-01
29691,d005,1998-07-08,9999-01-01
29723,d005,1999-11-10,9999-01-01
29745,d004,1999-09-09,2002-05-02
29755,d007,1997-11-06,9999-01-01
29757,d009,1996-09-11,9999-01-01
29762,d008,1996-11-10,9999-01-01
29772,d005,1996-11-21,1999-11-07
29803,d004,1998-01-25,9999-01-01
29868,d007,1998-03-31,2002-01-31
29870,d001,1997-12-09,9999-01-01
29870,d007,1997-03-05,1997-12-09
29878,d006,1996-10-31,9999-01-01
29914,d004,1999-01-20,9999-01-01
29940,d005,1999-03-06,9999-01-01
29949,d004,1998-02-03,9999-01-01
29962,d007,1997-07-19,1998-08-02
29962,d009,1998-08-02,1998-11-14
29968,d002,1998-11-21,9999-01-01
30002,d005,1998-09-24,2002-02-14
30006,d005,1998-07-04,9999-01-01
30028,d001,1999-01-28,9999-01-01
30030,d005,1999-10-02,9999-01-01
30049,d007,1999-11-08,1999-11-17
30060,d007,1999-05-07,9999-01-01
30120,d004,2002-02-25,9999-01-01
30120,d005,1998-01-18,2002-02-25
30147,d003,1999-09-02,9999-01-01
30164,d005,1999-10-01,9999-01-01
30187,d002,1998-11-17,9999-01-01
30195,d005,1997-01-20,9999-01-01
30207,d005,1998-05-30,9999-01-01
30220,d004,1997-09-04,9999-01-01
30243,d004,1998-06-26,9999-01-01
30291,d004,1999-07-18,9999-01-01
30303,d005,1997-02-08,9999-01-01
30315,d004,2001-04-22,2001-07-22
30315,d005,1999-10-17,2001-04-22
30325,d007,1998-01-28,1999-10-25
30325,d009,1999-10-25,9999-01-01
30354,d005,1997-05-24,1998-12-04
30414,d009,1998-06-02,2000-02-26
30426,d004,1998-08-18,2000-09-25
30436,d004,1999-07-16,2000-10-08
30436,d006,2000-10-08,9999-01-01
30443,d005,1997-03-18,9999-01-01
30456,d007,1999-05-16,9999-01-01
30474,d006,1998-12-04,9999-01-01
30514,d004,1999-07-12,9999-01-01
30524,d007,1996-11-16,1999-09-04
30524,d009,1999-09-04,9999-01-01
30548,d005,1999-03-13,9999-01-01
30568,d009,1996-11-08,9999-01-01
30570,d007,1997-12-01,9999-01-01
30608,d009,1998-09-19,2000-02-13
30661,d002,1998-10-21,9999-01-01
30674,d005,1997-12-14,9999-01-01
30695,d005,1999-10-26,9999-01-01
30699,d005,1997-02-26,9999-01-01
30719,d005,1998-09-28,9999-01-01
30724,d007,1999-03-04,9999-01-01
30726,d005,1997-05-18,9999-01-01
30731,d006,1998-12-05,1999-04-05
30739,d006,1998-10-27,9999-01-01
30765,d004,1996-09-06,9999-01-01
30784,d007,1998-08-22,9999-01-01
30806,d004,1998-03-03,9999-01-01
30809,d006,1999-10-04,9999-01-01
30826,d002,1998-05-27,1999-09-20
30840,d007,1998-12-28,9999-01-01
30841,d001,1999-09-04,9999-01-01
30854,d004,1997-08-24,9999-01-01
30859,d005,1997-05-18,1997-10-25
30861,d007,1997-04-23,9999-01-01
30889,d002,1998-03-31,9999-01-01
30896,d004,1998-10-28,9999-01-01
30901,d004,1996-12-18,2000-11-19
30901,d009,2000-11-19,9999-01-01
30908,d001,1999-06-18,2000-04-09
30916,d003,1999-07-21,1999-10-09
30945,d008,1998-12-16,9999-01-01
30961,d004,1998-05-08,1999-10-08
30981,d005,1997-01-30,9999-01-01
30989,d005,1999-08-06,9999-01-01
31037,d005,1998-07-24,9999-01-01
31041,d008,1999-11-10,9999-01-01
31045,d004,1998-05-02,2002-07-26
31062,d004,1997-03-31,9999-01-01
31065,d005,1996-12-07,2001-08-09
31072,d004,1997-02-15,1998-11-11
31077,d007,1997-01-31,9999-01-01
31096,d004,1996-08-23,9999-01-01
31102,d008,1998-10-15,9999-01-01
31121,d004,1998-04-12,9999-01-01
31204,d005,1998-09-17,2000-09-13
31229,d005,1999-08-11,9999-01-01
31261,d003,1996-07-03,2000-01-24
31278,d002,1999-08-11,2000-08-21
31293,d001,1997-07-13,9999-01-01
31299,d007,1997-04-01,9999-01-01
31306,d004,1997-02-07,9999-01-01
31311,d004,1998-05-23,2000-05-19
31361,d003,1999-02-25,9999-01-01
31405,d009,1997-05-24,9999-01-01
31418,d007,1999-08-06,9999-01-01
31421,d008,1998-09-20,9999-01-01
31462,d005,1998-03-20,9999-01-01
31479,d002,2000-01-11,2000-07-26
31479,d007,2000-07-26,9999-01-01
31482,d008,1997-05-01,9999-01-01
31500,d006,1996-08-06,9999-01-01
31514,d005,1996-11-09,9999-01-01
31527,d006,1997-02-28,9999-01-01
31565,d007,1997-06-02,9999-01-01
31576,d007,1998-11-17,9999-01-01
31582,d005,1997-12-08,1998-12-10
31597,d005,1996-09-16,9999-01-01
31618,d005,1999-01-03,9999-01-01
31669,d004,1996-09-14,2002-07-11
31669,d006,2002-07-11,9999-01-01
31696,d004,1997-07-11,9999-01-01
31698,d001,1999-05-17,2001-05-11
31698,d007,1996-11-19,1999-05-17
31721,d004,1998-11-21,9999-01-01
31726,d004,1996-10-04,9999-01-01
31727,d005,1996-09-20,9999-01-01
31784,d005,1996-11-12,9999-01-01
31790,d004,1997-11-13,9999-01-01
31843,d005,1998-11-13,1999-03-18
31853,d005,1999-08-25,9999-01-01
31873,d002,1998-02-21,1999-01-26
31873,d003,1999-01-26,2000-11-07
31902,d009,1996-12-15,9999-01-01
31930,d007,1998-09-18,9999-01-01
31949,d006,2000-01-09,9999-01-01
31983,d005,1998-12-02,9999-01-01
31990,d001,1999-07-16,9999-01-01
32003,d004,1997-11-04,9999-01-01
32015,d002,1997-12-30,9999-01-01
32029,d007,1996-08-06,9999-01-01
32078,d008,1997-06-15,9999-01-01
32099,d004,1997-05-19,2000-05-28
32099,d009,2000-05-28,9999-01-01
32110,d009,1996-09-11,9999-01-01
32130,d005,1998-12-02,9999-01-01
32148,d004,1999-02-15,1999-04-02
32153,d005,1996-09-26,9999-01-01
32173,d002,1999-09-22,9999-01-01
32198,d007,1998-03-01,9999-01-01
32211,d006,1997-06-03,9999-01-01
32234,d005,1996-08-15,9999-01-01
32238,d007,1998-03-04,9999-01-01
32247,d005,1996-08-27,1999-04-19
32256,d009,1997-06-21,1998-08-14
32270,d005,1998-09-02,9999-01-01
32271,d004,1997-03-07,9999-01-01
32273,d007,1997-04-22,1997-11-23
32275,d005,1997-11-21,9999-01-01
32315,d007,1997-09-28,9999-01-01
32323,d007,1996-11-28,9999-01-01
32339,d007,1996-09-01,9999-01-01
32356,d004,1998-10-23,9999-01-01
32420,d002,1997-03-01,9999-01-01
32484,d005,2000-01-31,9999-01-01
32498,d005,1998-02-05,2002-01-23
32504,d002,2000-02-23,9999-01-01
32504,d003,1999-10-24,2000-02-23
32532,d005,1999-12-19,9999-01-01
32545,d004,1998-01-30,9999-01-01
32548,d002,1998-09-19,1999-11-29
32548,d003,1999-11-29,9999-01-01
32551,d008,1998-06-28,9999-01-01
32560,d008,1998-05-20,2000-04-30
32561,d004,1996-12-01,9999-01-01
32575,d004,1999-10-16,2000-01-10
32630,d004,1999-08-26,2001-06-30
32671,d003,1998-11-05,1998-11-12
32676,d005,1997-06-29,9999-01-01
32691,d007,1999-03-07,9999-01-01
32692,d005,1997-12-13,9999-01-01
32715,d005,1998-10-14,9999-01-01
32720,d004,1998-11-06,9999-01-01
32729,d004,1998-05-13,2002-03-10
32749,d005,1997-04-14,9999-01-01
32752,d004,1996-07-08,1996-08-16
32758,d004,1999-08-02,9999-01-01
32788,d004,2000-01-11,9999-01-01
32788,d005,1999-12-14,2000-01-11
32800,d003,1998-08-07,9999-01-01
32811,d004,1997-07-08,9999-01-01
32812,d005,1999-04-16,9999-01-01
32874,d005,1996-11-20,9999-01-01
32935,d004,1996-08-08,1998-05-12
32937,d007,1998-05-05,9999-01-01
32954,d009,1997-11-25,9999-01-01
32983,d008,1998-02-21,9999-01-01
33003,d003,1999-05-29,9999-01-01
33041,d005,2000-03-24,9999-01-01
33041,d006,1996-11-15,2000-03-24
33042,d007,1997-06-20,2001-10-01
33058,d007,1997-09-22,9999-01-01
33068,d007,1999-01-16,9999-01-01
33072,d002,1999-07-11,9999-01-01
33105,d004,1998-03-22,9999-01-01
33131,d006,1998-01-30,9999-01-01
33142,d004,1997-09-18,9999-01-01
33145,d004,1996-12-16,9999-01-01
33154,d007,1999-11-26,9999-01-01
33207,d005,1997-09-06,9999-01-01
33214,d005,1999-12-07,9999-01-01
33239,d004,1997-05-18,9999-01-01
33277,d004,1999-05-22,9999-01-01
33344,d007,1997-04-14,9999-01-01
33359,d002,2000-01-15,9999-01-01
33363,d006,1998-12-27,9999-01-01
33389,d002,1999-09-21,2000-06-01
33393,d008,1997-04-07,9999-01-01
33424,d009,1998-11-19,9999-01-01
33457,d005,1997-09-15,9999-01-01
33480,d005,1999-12-15,2000-09-23
33506,d009,1997-05-02,1998-12-11
33533,d007,1998-04-17,9999-01-01
33534,d007,1999-09-13,9999-01-01
33537,d004,1997-11-29,2001-10-20
